run_id,run_at_utc,tool_built_at_utc,job,category,set_kind,pdf,issue_date,issue_date_from_name,bytes,pages,plan_sheets,sheets_written,sheets_failed,sheets_not_plan,assembly_cards,storeys_read,has_model,model_error,sheets_placed,storeys_built,walls,columns,floors,storeys_with_plate,seconds,error,yardstick,yardstick_storeys,shared_storeys,frame_from_grids,frame_support,ours_compared,ours_median_mm,ours_within_100,theirs_compared,theirs_within_100,yardstick_note
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01729-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01729-01 (1158 Dansey Ave Coquitlam)\05 Stickfile\01729-01_2025-11-24_1158 Dansey Ave-STICK FILE.pdf","2025-11-24","True","1512871","10","4","4","0","6","0","0","False","no storeys read off the elevations",,,,,,,"11.3473176",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01732-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01732-01 (498 South Harmony Rocky View AB)\05 Stickfile\01732-01 2025-06-26 498 South Harmony Stickfile.pdf","2025-06-26","True","904276","6","2","4","0","4","0","0","False","no storeys read off the elevations",,,,,,,"5.3691203",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01742-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01742-01 (272 Smugglers Cove Rd Bowen Island)\05 Stickfile\01742-01 2025-07-02 - 272 Smugglers Cove Rd Stickfile.pdf","2025-07-02","True","408838","2","2","2","0","0","0","0","False","no storeys read off the elevations",,,,,,,"0.8580035",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01744-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01744-01 (1012 Corona Crescent Coquitlam)\05 Stickfile\01744-01 2025-11-20 1012 Corona Screscent Coquitlam Stickfile.pdf","2025-11-20","True","10448697","1","0","0","0","1","0","0","False","no plan sheet with structure on it",,,,,,,"4.2883549",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01746-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01746-01 (2660 Barnet Hwy Coquitlam TI Unit 125)\05 Stickfile\01746-01 2025-07-10 2660 Barnet Hwy Stickfile.pdf","2025-07-10","True","249920","2","1","1","0","1","0","0","False","no storeys read off the elevations",,,,,,,"1.0891935",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01747-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01747-01 (4437 Stone Court West Vancouver)\05 Stickfile\01747-01 2025-11-19 4437 Stone Court West Vancouver Stickfile.pdf","2025-11-19","True","963260","11","2","2","0","9","0","0","False","no storeys read off the elevations",,,,,,,"11.5322513",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01749-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01749-01 (2511 Carolina St Vancouver)\05 Stickfile\01783-01 2026-02-23 Bean Around The World Lytton Stickfile.pdf","2026-02-23","True","878068","5","2","1","0","3","0","0","False","no storeys read off the elevations",,,,,,,"4.3452372",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01761-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01761-01 (4445 Lougheed Hwy Burnaby)\05 Stickfile\01783-01 2026-02-23 Bean Around The World Lytton Stickfile.pdf","2026-02-23","True","878068","5","2","1","0","3","0","0","False","no storeys read off the elevations",,,,,,,"3.4038721",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01773-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01773-01 (2476 West 13th Ave Multiplex)\05 Stickfile\01773-01 2026-07-22 2476 West 13th Ave Multiplex Stickfile (KW comments).pdf","2026-07-22","True","2493245","14","7","9","0","7","0","0","False","no storeys read off the elevations",,,,,,,"13.5843262",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01780-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01780-01 (Structural Consulting Services Shuswap)\05 Stickfile\01783-01 2026-02-23 Bean Around The World Lytton Stickfile.pdf","2026-02-23","True","878068","5","2","1","0","3","0","0","False","no storeys read off the elevations",,,,,,,"3.9651245",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01783-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01783-01 (Bean Around the World North Vancouver)\05 Stickfile\01783-01 2026-07-06 Bean Around The World Lytton Stickfile.pdf","2026-07-06","True","1272691","5","2","2","0","3","0","0","False","no storeys read off the elevations",,,,,,,"13.7475457",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01787-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01787-01 (Modular Duplex Ebert Rd Campbell River)\05 Stickfile\01783-01 2026-02-23 Bean Around The World Lytton Stickfile.pdf","2026-02-23","True","878068","5","2","1","0","3","0","0","False","no storeys read off the elevations",,,,,,,"2.195175",,,,,,,,,,,,
"dd0d7a94-6079-4a31-b127-f1bf4111ebfd","2026-09-12T02:27:03.4065605Z","2026-09-11T23:45:21.5677905Z","01788-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01788-01 (728 Petterson Rd West Kelowna)\05 Stickfile\01788-01 2026-06-29 Lebler Residence Stickfile.pdf","2026-06-29","True","3240010","12","1","1","0","11","0","0","False","no storeys read off the elevations",,,,,,,"8.0368772",,,,,,,,,,,,
