LoserId,SurvivorId
76499,75826
76236,75858
77207,77164
76161,75878
74028,74029
75737,77104
75674,76639
73999,74034
75995,74034
76392,630
77234,20
76473,8799
76333,8799
76280,33655
77152,68635
75719,68635
75712,68624
77572,68843
73781,68843
77378,69767
