loserId,survivorId
18897,70002
70000,54415
74023,54415
71410,54542
73876,54542
74048,68848
74049,68849
71411,53678
73823,53678
74045,68851
71412,53840
74040,53840
74043,53687
74042,68853
71413,53966
74041,53966
74046,69571
73871,54197
74024,69115
74008,69991
70029,53773
70954,53773
71997,53773
21489,69644
73784,40313
55028,40313
