# PROPOSED 2026-09-04 - NOT YET REVIEWED BY IAN. Nine buyers whose DisplayName carries a line feed
# next to the same name on one line. The computed NormalizedName strips spaces but not LF, so the
# strict key never matched; the fuzzy key differs for the same reason, hence the allowlist entry.
# Loser = the <LF> row (0 intel in every case); survivor = the one-line row. Source:
# tools/BdIntegrityCheck org_aggressive_key_collision, Shape = control-char twin.
# Dry run: dotnet run --project tools/BdCanonicalDedup -- --pairs tools/BdCanonicalDedup/control-char-twins-merge-2026-09-04.csv
LoserId,SurvivorId
473332,311
473335,357
902256,501
797333,660
473334,71449
658611,658616
840570,825162
855968,855970
902254,902255
