76165,18657
75979,18657
76496,18657
76347,18657
75860,18657
75671,18657
4097,74150
69928,74150
4113,74150
70174,69199
70803,69199
76649,76635
76311,76635
5232,76635
69855,69014
69947,38926
71040,64926
71262,7345
76337,18657
69881,74150
69884,74195
