LoserId,SurvivorId
77015,60360
3049,3048
75477,68976
5962,5961
6894,6893
75482,68983
76837,68925
9411,9409
10646,10643
10975,10974
11590,11588
75492,193
76013,69543
75618,54985
75691,12496
12665,12664
14176,14175
14420,14419
75605,54932
75838,69169
75716,68628
16271,16269
16297,16296
75713,68625
16468,16470
75615,54947
17666,17480
75475,68974
75609,54936
75483,38
18373,18367
18394,18391
18455,18454
18577,18576
75499,115
75687,18771
76841,38975
