LoserId,SurvivorId
75487,38939
76465,772
75523,691
75524,53119
76462,69085
76416,18827
75488,158
75525,68833
76447,54007
76422,18832
76448,508
76449,18833
76443,394
75526,18838
75527,399
76446,521
75541,18917
